ID,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1993,Volkswagen,Polo GT TSI,625000,2016,68000,Petrol,Automatic,Delhi,White,First,Individual,1197 cc,103 bhp @ 5000 rpm,175 Nm @ 1500 rpm,FWD,3971.0,1682.0,1469.0,5.0,45.0
785,Mercedes-Benz,GLE 300d 4MATIC LWB,9200000,2022,10000,Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,4924.0,2157.0,1772.0,5.0,93.0
797,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1390000,2017,56000,Petrol,Automatic,Mumbai,White,First,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD,4670.0,1814.0,1476.0,5.0,50.0
526,Mahindra,Marazzo M6 Plus 8 STR,1485000,2021,36700,Diesel,Manual,Chennai,White,First,Individual,1497 cc,121 bhp @ 3500 rpm,300 Nm @ 1750 rpm,FWD,4585.0,1866.0,1774.0,8.0,45.0
366,Maruti Suzuki,Baleno Zeta 1.2,615000,2017,36058,Petrol,Manual,Mumbai,Silver,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1745.0,1500.0,5.0,37.0
310,Mercedes-Benz,M-Class ML 250 CDI,2300000,2014,105101,Diesel,Automatic,Vadodara,White,First,Individual,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,4804.0,2141.0,1796.0,5.0,70.0
804,Jaguar,XF Portfolio Diesel,4600000,2020,56000,Diesel,Automatic,Chennai,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,5067.0,2091.0,1457.0,5.0,66.0
837,Hyundai,Creta SX 1.6 AT Petrol,1075000,2019,45000,Petrol,Automatic,Raipur,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0
1641,Maruti Suzuki,Vitara Brezza ZDi Plus,725000,2017,64000,Diesel,Manual,Kolkata,Gold,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
1287,Maruti Suzuki,Swift VXi [2014-2017],450000,2016,48200,Petrol,Manual,Dehradun,Silver,Second,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
550,Hyundai,Verna 1.6 CRDI SX,799000,2018,79800,Diesel,Manual,Karnal,Grey,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
948,Mitsubishi,Pajero Select Plus AT,1995000,2018,122000,Diesel,Automatic,Kota,Silver,First,Individual,2477 cc,176 bhp @ 4000 rpm,350 Nm @ 1800 rpm,RWD,4695.0,1815.0,1840.0,7.0,70.0
1517,Hyundai,Elite i20 Asta 1.2 (O) [2016],779000,2016,9889,Petrol,Manual,Bangalore,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0
447,Honda,City ZX CVT Petrol,1450000,2021,13000,Petrol,Automatic,Delhi,Brown,First,Individual,1497 cc,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
654,Maruti Suzuki,Alto 800 LXi (O),449000,2019,3583,Petrol,Manual,Bangalore,Grey,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3445.0,1515.0,1475.0,5.0,35.0
1012,Audi,A4 1.8 TFSI Multitronic Premium Plus,1000000,2010,67000,Petrol,Automatic,Dehradun,Silver,Second,Individual,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,FWD,4701.0,1826.0,1427.0,5.0,63.0
482,Maruti Suzuki,Celerio ZXi [2019-2020],475000,2019,25000,Petrol,Manual,Muzaffurpur,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3695.0,1600.0,1560.0,5.0,35.0
1055,Maruti Suzuki,XL6 Zeta MT Petrol,975000,2019,41792,Petrol,Manual,Pune,Blue,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4445.0,1775.0,1700.0,6.0,45.0
62,Ford,Ecosport Titanium 1.5 TDCi,595000,2015,43000,Diesel,Manual,Mumbai,Silver,First,Individual,1498 cc,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,FWD,3999.0,1765.0,1708.0,5.0,52.0
1183,Maruti Suzuki,Swift VXi [2014-2017],600000,2018,54000,Petrol,Manual,Mohali,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
489,Honda,Amaze 1.2 VX MT Petrol [2018-2020],700000,2022,1000,Petrol,Manual,Delhi,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0
1765,Maruti Suzuki,Alto LXi BS-III,189000,2008,19759,Petrol,Manual,Chennai,Blue,First,Individual,796 cc,47@6200,62@3000,,3495.0,1475.0,1460.0,5.0,35.0
1035,Jaguar,XJ 3.0 Petrol,2550000,2013,65000,Petrol,Automatic,Mumbai,White,Second,Individual,2995 cc,335 bhp @ 6500 rpm,450 Nm @ 3500 rpm,RWD,5247.0,2110.0,1448.0,5.0,83.0
1825,Ford,Ecosport Titanium+ 1.0L EcoBoost,535000,2015,28000,Petrol,Manual,Mumbai,Silver,First,Individual,999 cc,124 bhp @ 6000 rpm,170 Nm @ 1400 rpm,FWD,3999.0,1765.0,1708.0,5.0,52.0
1292,Mahindra,XUV500 W8,740000,2013,83555,Diesel,Manual,Hyderabad,Black,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
52,Toyota,Camry 2.5L AT,2345000,2017,47000,Petrol,Automatic,Delhi,Brown,First,Individual,2494 cc,179 bhp @ 6000 rpm,233 Nm @ 4100 rpm,FWD,4825.0,1825.0,1480.0,5.0,70.0
242,BMW,3-Series 320d Sport Line,2275000,2015,78362,Diesel,Automatic,Bangalore,Red,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,4624.0,2031.0,1429.0,5.0,60.0
1208,Maruti Suzuki,Baleno Alpha Automatic,775000,2018,39000,Petrol,Automatic,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
35,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],450000,2016,53300,Petrol,Manual,Pune,Maroon,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
1213,Mahindra,Thar LX 4-STR Hard Top Petrol MT,1575000,2021,8519,Petrol,Manual,Mumbai,Blue,First,Individual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,AWD,3985.0,1820.0,1844.0,4.0,57.0
1717,Maruti Suzuki,Wagon R LXi,220000,2012,54000,Petrol,Manual,Agra,Brown,First,Individual,998 cc,68@6200,90@3500,,3539.0,1475.0,1700.0,5.0,35.0
746,Maruti Suzuki,Alto 800 Vxi (Airbag),355000,2020,40000,Petrol,Manual,Deoghar,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0
120,Toyota,Innova 2.5 GX BS IV 8 STR,899000,2015,125000,Diesel,Manual,Mumbai,Silver,Third,Individual,2494 cc,101 bhp @ 3600 rpm,200 Nm @ 1200 rpm,RWD,4585.0,1765.0,1760.0,8.0,55.0
1911,Renault,Kwid 1.0 RXT AMT Opt,490000,2019,32000,Petrol,Automatic,Coimbatore,Bronze,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0
1310,Hyundai,Elite i20 Sportz 1.2 IVT,894999,2021,25000,Petrol,Automatic,Mumbai,White,First,Individual,1197 cc,87 bhp @ 6000 rpm,115 Nm @ 1500 rpm,FWD,3995.0,1775.0,1505.0,5.0,37.0
1028,Audi,A3 35 TDI Premium,2600000,2017,64000,Diesel,Automatic,Chennai,Blue,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0
44,Honda,City E Diesel,499000,2014,140000,Diesel,Manual,Hyderabad,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1336,Maruti Suzuki,XL6 Alpha AT Petrol,1190000,2020,47248,Petrol,Automatic,Jaipur,Blue,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4445.0,1775.0,1700.0,6.0,45.0
845,Maruti Suzuki,Ignis Delta 1.2 AMT,560000,2017,36000,Petrol,Automatic,Delhi,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3700.0,1690.0,1595.0,5.0,32.0
76,Renault,Duster RXS 1.5 Petrol MT,890000,2020,23500,Petrol,Manual,Chennai,White,First,Individual,1498 cc,105 bhp @ 5600 rpm,142 Nm @ 4000 rpm,FWD,4360.0,1822.0,1695.0,5.0,50.0
1758,Land Rover,Discovery Sport HSE Luxury,3900000,2016,20000,Diesel,Automatic,Hyderabad,Grey,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4600.0,2069.0,1690.0,7.0,65.0
372,Renault,Duster RXL Petrol,600000,2017,48000,Petrol,Manual,Mumbai,Black,First,Individual,1498 cc,105 bhp @ 5600 rpm,142 Nm @ 4000 rpm,FWD,4315.0,1822.0,1695.0,5.0,50.0
915,Volkswagen,Polo Comfortline 1.2L (P),425000,2016,52600,Petrol,Manual,Varanasi,Silver,First,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD,3971.0,1682.0,1469.0,5.0,45.0
1247,Maruti Suzuki,Celerio X Zxi AMT [2017-2019],484999,2018,44000,Petrol,Automatic,Delhi,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3715.0,1635.0,1565.0,5.0,35.0
267,BMW,3-Series 320d Sport Line [2014-2016],2000000,2014,82000,Diesel,Automatic,Mohali,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,4624.0,2031.0,1429.0,5.0,
1347,Toyota,Fortuner 2.8 4x4 AT [2016-2020],2690000,2017,65000,Diesel,Automatic,Gurgaon,Grey,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,4795.0,1855.0,1835.0,7.0,80.0
736,Toyota,Fortuner 2.8 4x4 AT [2016-2020],3470000,2018,62152,Diesel,Automatic,Mumbai,Silver,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,4795.0,1855.0,1835.0,7.0,80.0
450,Maruti Suzuki,Ritz Vdi BS-IV,275000,2011,65000,Diesel,Manual,Mumbai,Silver,First,Individual,1248 cc,75@4000,190@2000,,3715.0,1680.0,1620.0,5.0,43.0
509,Toyota,Fortuner 3.0 4x2 AT,1525000,2014,72000,Diesel,Automatic,Delhi,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,4705.0,1840.0,1850.0,7.0,80.0
1531,Maruti Suzuki,Alto LXi BS-III,227000,2011,87513,Petrol,Manual,Salem,Blue,Second,Individual,796 cc,47@6200,62@3000,,3495.0,1475.0,1460.0,5.0,35.0
1066,Hyundai,Verna 1.6 CRDI SX (O),1175000,2018,97000,Diesel,Manual,Jaipur,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
1042,Mercedes-Benz,GLA 200 d Sport,2450000,2018,61000,Diesel,Automatic,Mumbai,Gold,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
1726,Ford,Endeavour Titanium 3.2 4x4 AT,3450000,2018,35000,Diesel,Automatic,Ludhiana,White,First,Individual,3198 cc,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,AWD,4892.0,1860.0,1837.0,7.0,80.0
1195,Maruti Suzuki,Alto VXi (O),390000,2018,18000,Petrol,Manual,Lucknow,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3545.0,1490.0,1475.0,5.0,35.0
285,Hyundai,Creta E Plus 1.4 CRDI,990000,2019,23000,Diesel,Manual,Ahmedabad,Orange,First,Individual,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0
295,Honda,Jazz V AT Petrol,675000,2017,48650,Petrol,Automatic,Mumbai,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3955.0,1694.0,1544.0,5.0,40.0
1653,Mercedes-Benz,S-Class 500L,1650000,2012,44000,Petrol,Automatic,Mumbai,Silver,Third,Individual,5461 cc,368 bhp @ 6300 rpm,505 Nm @ 4400 rpm,RWD,5226.0,2120.0,1479.0,5.0,90.0
1863,Hyundai,Santro GL (CNG),275000,2013,76000,CNG,Manual,Delhi,White,First,Individual,1086 cc,62 bhp @ 5500 rpm,96 Nm @ 3000 rpm,FWD,3565.0,1525.0,1590.0,5.0,35.0
632,Hyundai,Eon 1.0 Kappa Magna AirBag,360000,2015,16205,Petrol,Manual,Pune,White,First,Individual,998 cc,68 bhp @ 6200 rpm,94 Nm @ 3500 rpm,FWD,3515.0,1550.0,1510.0,5.0,32.0
277,Toyota,Innova 2.8 GX AT 7 STR [2016-2020],1580000,2018,115000,Diesel,Automatic,Delhi,Beige,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
1898,Ford,Fiesta Style Diesel [2011-2014],295000,2013,74000,Diesel,Manual,Hyderabad,Maroon,First,Individual,1498 cc,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,FWD,4291.0,1722.0,1496.0,5.0,43.0
1640,Honda,City 1.5 V AT,550000,2011,69000,Petrol,Automatic,Bangalore,Black,Second,Individual,1497 cc,118@6600,146@4600,FWD,4420.0,1695.0,1480.0,5.0,42.0
490,Ford,Ecosport Titanium+ 1.5L TDCi,699000,2017,75000,Diesel,Manual,Mumbai,Grey,First,Individual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,FWD,3999.0,1765.0,1708.0,5.0,52.0
1532,Maruti Suzuki,SX4 VXi,185000,2010,64000,Petrol,Manual,Delhi,Silver,First,Individual,1586 cc,102@5500,145@4200,,4490.0,1735.0,1560.0,5.0,50.0
182,Toyota,Yaris J CVT [2018-2020],875000,2018,23148,Petrol,Automatic,Bangalore,Red,First,Individual,1496 cc,106 bhp @ 6000 rpm,140 Nm @ 4200 rpm,FWD,4425.0,1730.0,1495.0,5.0,42.0
979,Maruti Suzuki,Celerio ZXi AMT [2019-2020],569000,2016,11471,Petrol,Automatic,Bangalore,Red,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3695.0,1600.0,1560.0,5.0,35.0
1866,Mahindra,Thar AX 6-STR Soft Top Diesel MT,1550000,2020,28000,Diesel,Manual,Delhi,Black,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,3985.0,1820.0,1920.0,6.0,57.0
1946,Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],675000,2016,50000,Diesel,Manual,Mohali,Grey,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
692,Mahindra,Xylo D2 BS-IV,210000,2012,85000,Diesel,Manual,Kanpur,White,Fourth,Individual,2489 cc,95@3600,220@1400,,4520.0,1850.0,1895.0,7.0,55.0
1783,Audi,Q7 35 TDI Premium + Sunroof,2400000,2014,42533,Diesel,Automatic,Mumbai,Blue,First,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,5089.0,1983.0,1737.0,7.0,100.0
1962,Audi,A3 35 TDI Technology + Sunroof,3050000,2020,40910,Diesel,Automatic,Bangalore,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0
36,Hyundai,Xcent S 1.2 (O),425000,2015,11628,Petrol,Manual,Kolkata,Black,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3995.0,1660.0,1520.0,5.0,43.0
1191,Ford,Ecosport Trend 1.5 TDCi,480000,2014,115000,Diesel,Manual,Pune,White,First,Individual,1498 cc,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,FWD,3999.0,1765.0,1708.0,5.0,52.0
2,Maruti Suzuki,Ertiga VDI SHVS,725000,2017,42000,Diesel,Manual,Delhi,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
763,Audi,A6 35 TDI Matrix,2550000,2015,69500,Diesel,Automatic,Chandigarh,White,Second,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,4933.0,1874.0,1455.0,5.0,75.0
514,Toyota,Glanza V,735000,2019,55000,Petrol,Manual,Jaipur,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
503,Honda,City 1.5 S MT,450000,2013,61000,Petrol,Manual,Delhi,Maroon,First,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,4440.0,1695.0,1485.0,5.0,42.0
309,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],450000,2016,47000,Petrol,Manual,Dehradun,Grey,Second,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
1324,Volkswagen,Vento Comfortline Petrol AT,765000,2015,60240,Petrol,Automatic,Bangalore,Brown,First,Individual,1197 cc,103 bhp @ 5000 rpm,153 Nm @ 3800 rpm,FWD,4384.0,1699.0,1466.0,5.0,55.0
1597,Hyundai,Santro Sportz AMT [2018-2020],434999,2019,34400,Petrol,Automatic,Ranchi,Silver,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,3610.0,1645.0,1560.0,5.0,35.0
1450,Honda,City VX CVT,690000,2015,59000,Petrol,Automatic,Faridabad,Silver,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1457,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],7475000,2021,13000,Diesel,Automatic,Delhi,Black,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063.0,1860.0,1494.0,5.0,80.0
141,Maruti Suzuki,Swift DZire VXI,465000,2014,65000,Petrol,Manual,Ahmedabad,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
1258,Volkswagen,Polo Highline1.2L (P),385000,2013,65000,Petrol,Manual,Mumbai,White,First,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD,3970.0,1682.0,1453.0,5.0,45.0
873,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],2200000,2018,57000,Diesel,Automatic,Pune,Grey,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
183,Audi,Q7 35 TDI Premium + Sunroof,2200000,2014,95000,Diesel,Automatic,Lucknow,White,First,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,5089.0,1983.0,1737.0,7.0,100.0
1882,BMW,5-Series 520d Luxury Line [2017-2019],4500000,2018,23000,Diesel,Automatic,Pune,Grey,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0
1931,Renault,Kwid RXT [2015-2019],319000,2018,89059,Petrol,Manual,Zirakpur,Others,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0
1019,Hyundai,Xcent E Plus CRDi,445000,2018,65555,Diesel,Manual,Varanasi,White,Second,Individual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,3995.0,1660.0,1520.0,5.0,43.0
921,Mahindra,Thar CRDe 4x4 Non AC,525000,2015,85000,Diesel,Manual,Ambala Cantt,Green,Second,Individual,2498 cc,105@3800,247@1800,AWD,3920.0,1710.0,1930.0,7.0,60.0
1710,Maruti Suzuki,Vitara Brezza ZDi,990000,2019,54572,Diesel,Manual,Jaipur,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
857,Nissan,Magnite XL,625000,2021,28000,Petrol,Manual,Zirakpur,White,First,Corporate,999 cc,71 bhp @ 6250 rpm,96 Nm @ 3500 rpm,FWD,3994.0,1758.0,1572.0,5.0,40.0
517,Toyota,Glanza G CVT,790000,2019,25000,Petrol,Automatic,Delhi,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
739,Tata,Tigor Revotorq XT,490000,2018,43000,Diesel,Manual,Patna,White,First,Individual,1047 cc,69 bhp @ 4000 rpm,140 Nm @ 1800 rpm,FWD,3992.0,1677.0,1537.0,5.0,35.0
1648,Land Rover,Discovery Sport HSE Petrol 7-Seater,5100000,2019,24444,Petrol,Automatic,Bangalore,Blue,Second,Individual,1999 cc,236 bhp @ 5500 rpm,340 Nm @ 1750 rpm,AWD,4600.0,2069.0,1724.0,7.0,65.0
1005,Mercedes-Benz,C-Class 250 CDI Elegance,1100000,2011,51500,Diesel,Automatic,Hyderabad,Black,Second,Individual,2143 cc,207@4200,500@1600,RWD,4596.0,1770.0,1447.0,5.0,66.0
1786,Skoda,Rapid Ambition 1.6 TDI CR MT,745000,2016,117048,Diesel,Manual,Hyderabad,Silver,First,Individual,1598 cc,105 bhp @ 4400 rpm,250 Nm @ 2500 rpm,FWD,4386.0,1699.0,1466.0,5.0,55.0
896,Skoda,Superb Sportline AT,3325000,2021,13092,Petrol,Automatic,Mumbai,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,FWD,4869.0,1864.0,1469.0,5.0,66.0
117,Mahindra,Thar LX 4-STR Hard Top Petrol AT,1650000,2022,10000,Petrol,Automatic,Jalandhar,Black,First,Individual,1997 cc,150 bhp @ 5000 rpm,320 Nm @ 1500 rpm,AWD,3985.0,1820.0,1844.0,4.0,57.0
1892,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],640000,2016,52000,Diesel,Manual,Delhi,Blue,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
1034,Toyota,Fortuner 3.0 MT,825000,2010,114000,Diesel,Manual,Lucknow,Black,Second,Individual,2982 cc,171@3600,343@1400,AWD,4695.0,1840.0,1850.0,7.0,80.0
113,Hyundai,Creta 1.6 SX (O),871000,2015,64000,Diesel,Manual,Ahmedabad,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0
551,Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],775000,2017,67000,Diesel,Automatic,Mumbai,White,First,Individual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,FWD,4315.0,1822.0,1695.0,5.0,50.0
1724,Maruti Suzuki,Wagon R LXi CNG,260000,2013,89000,CNG,Manual,Lucknow,Silver,First,Individual,998 cc,59@6200,77@3500,,3539.0,1475.0,1700.0,5.0,35.0
1804,Skoda,Superb L&K TSI AT,2350000,2018,14120,Petrol,Automatic,Pune,Brown,First,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD,4861.0,1864.0,1483.0,5.0,66.0
165,Toyota,Fortuner 3.0 4x4 MT,1199000,2012,12749,Diesel,Manual,Kolkata,Grey,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,4705.0,1840.0,1850.0,7.0,80.0
184,Maruti Suzuki,Celerio ZXi AMT,639000,2020,44300,Petrol,Automatic,Dharwad,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3695.0,1600.0,1560.0,5.0,35.0
1715,Mahindra,XUV300 1.5 W6 [2019-2020],925000,2019,60888,Diesel,Manual,Jalandhar,Silver,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,3995.0,1821.0,1627.0,5.0,42.0
1408,Hyundai,Grand i10 Sportz U2 1.2 CRDi,459999,2016,82844,Diesel,Manual,Hyderabad,Grey,First,Individual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
274,Maruti Suzuki,Swift VXi,661000,2021,14366,Petrol,Manual,Ahmedabad,Others,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD,3845.0,1735.0,1530.0,5.0,37.0
1010,Maruti Suzuki,Swift VXi [2014-2017],520000,2018,40000,Petrol,Manual,Patna,Grey,Second,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
712,Honda,City V,730000,2016,51834,Petrol,Manual,Bangalore,Grey,Second,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1033,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1390000,2017,56000,Petrol,Automatic,Navi Mumbai,White,First,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD,4670.0,1814.0,1476.0,5.0,50.0
1603,Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],711000,2018,67900,Diesel,Manual,Mumbai,Red,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
1926,Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],1585000,2019,65000,Diesel,Manual,Mohali,White,First,Individual,,,,,4395.0,1818.0,1640.0,5.0,60.0
1577,Hyundai,Verna 1.6 VTVT SX (O),1175000,2019,20000,Petrol,Manual,Delhi,Black,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
